text,true_label,predicted_label,score
"@cdlove hope that works, guests arriving, will catch up with you later ",1,1,0.9992688298225403
man my internet is slow atm ,0,0,0.9983793497085571
@QUEEN_MIMI hey wats goin onnn? ,1,0,0.9801223874092102
@Jzizzle07 hey i just got home  whatcha up to?,1,1,0.9719210863113403
@brushfire  Couldn't send a direct message since you are not following me. Your package will arrive tomorrow. Will Jack be there? ,1,0,0.9685729742050171
"i got home now! i went for dinner wiz my friens,and i ate too much...lol but the meal i had was so greart,though ",1,0,0.9918885827064514
hehh gd morning  its afternoon alr haha ,1,0,0.9604857563972473
Plain White T's and Sara Bareilles...can life get more amazing ,1,1,0.9996433258056641
why won`t you stand by me ,1,0,0.9865133166313171
Omg i want food! I'm gonna be here forever. ,0,1,0.9993782043457031
"I am absolutley shattered and have house work to do, grrrrrrr ",0,0,0.9921941757202148
"@FakerGigi So, currently testing the tequila and coffee combo...couldn't find the keyboard for a second, but so far so good.  ",1,1,0.9993821382522583
@JonathanRKnight If only u knew how hard Im tryin to call in to win VIP tics to ur show In june T-DOT.. I'll wish on a star tonight! ,0,1,0.9864669442176819
"Such clear blue skies outside!!! Ah, I see the moon.  beautiful, beautiful!",1,1,0.9998230338096619
Night. I'm going to bed pretty late because I'm waking up in about 5 hours. I'll put the Question Of The Day and Did You Know later today ,1,0,0.9806813597679138
Working. Still working. Fortunately there is nothing on TV. ,0,0,0.9948694705963135
"@Sirjohn_writer Catching up on my work, and yes, spending time with those important to me. ",1,1,0.9995148181915283
back from dinner. ;) i'm now eating a lemon muffin. LOL. xD sounds weird but tastes great. ,1,1,0.9988099336624146
@dietzel Glad you enjoyed it! Thanks for joining us! ,1,1,0.9997804760932922
@Beangirl they will make me sleep and i have big piles of work to do ,0,0,0.990066647529602
It gives me hell ... ,1,0,0.9906728863716125
@petewentz how cruel is youtube?! the killed the audio of your &quot;Come to the Rescue&quot;-video!  http://tinyurl.com/cetapj,0,0,0.9997026324272156
"still sitting under the dryer, my neck hurts ",0,0,0.9997325539588928
okay.. got to go eat dinner. i'll be back tomorrow  bye.,1,1,0.9988322854042053
Waking up and getting ready for my route. Go Portage!  J&amp;A,1,1,0.9798286557197571
@sarbour You can tether with Rogers free until new year. You need to restore (not just update) to get button ,0,0,0.9781380891799927
working on this sunny day ,0,1,0.9997498393058777
BNP doubled their share of the vote in Barnsley... gawd ,0,1,0.8923740386962891
@DomCestLaVie thanks! I hope you don't get sick too ,0,1,0.9816269278526306
hair 911! ugh! why is everything happening that i didnt plan for? i need a moment of silence before i start using profane language! ,0,0,0.9992232322692871
@thedailysurvey Good morning! Voting for 'No Boundaries' and 'Touch My hand' please! ,1,1,0.9979374408721924
@ChibiAnji hey phone is out until thursday.... cable service sucks ,0,0,0.9993329644203186
"@ichel09 iyaa sii, that exactly what i get from the video..kasian gw masih gw.dasar foxie sialan! ",0,0,0.8804905414581299
@danni0908 if you help me do my room ,0,1,0.8084178566932678
@Courtneylol Will you let me copy before school tomorrow? Please? ,0,0,0.992913544178009
#gradeSimpsonsGucker naja sobalds anfÃ¤ngt - #nowwatchingsimpsons well when it starts ,1,1,0.9745511412620544
@Teddi14 I'll miss him too ,0,0,0.8783233165740967
I think SA1SA5 went well  - cant say anymore though as discussed in @shirleyearley 's blog post http://bit.ly/gUbqt,1,1,0.5226203799247742
let us hope for good weather tomorrow...I want to go kayaking ,1,1,0.998040497303009
is sick and wants to be in bed ,0,0,0.9994321465492249
"@Kerstin_Sichel Hey, hello  Congratulations and good weekend!!!!!!",1,1,0.9997808337211609
says good afternoon...  just got home... http://plurk.com/p/119jkq,1,1,0.9984195232391357
Is missing My Addy ,0,0,0.999724805355072
Back in D town! Finally ,1,1,0.9992871880531311
I really don't wanna go to English  bein recorded.,0,0,0.9948781728744507
@CeladonNewTown  Clean Me!,0,1,0.9454469680786133
just had red mango ,1,1,0.9946945309638977
@deadlyhouses Sure! I'll see what I can do! Why? Tired of work? I'm headed there myself. ,0,0,0.9987030029296875
@morgiej22 GOOD!!! u need to read and finish that book!  lol,1,1,0.9996699094772339
@loic They're all out on interviews ,1,1,0.7465677261352539
@cow_grrrl AH - why all the fun when I am away ,0,1,0.9920611381530762
Cant believe how shitty some kids parents are. Poor little thing. ,0,0,0.9996563196182251
@richravens Hey Rich...did you see my tweet about your @marieclaire posts? ,1,1,0.8973149657249451
No boss today  This is the best friday ever!,1,1,0.9998377561569214
The movie was awesome ,0,1,0.9998681545257568
@paulieepocket think you'll be able to go to yoga Friday? ,1,1,0.9403083920478821
Only a couple more hours then I am off till next Monday! ,1,0,0.9886830449104309
Sleeping in never fails to make me laugh :p goodmorning twitterworld. ,1,1,0.9980649352073669
is off work....but still has two more nights to go ,0,0,0.9899858236312866
"@Pikko Lulz, I know.   The new Business of selling twitter lessons is even worse when &quot;Training how to get rich @ eBay&quot;. ; ;",0,0,0.9997465014457703
evrythng is cool between me and my boo ,1,1,0.9996671676635742
@emmatreasure  I was in a bad patch too recently. I just don't understand why my trich comes and goes worse sometimes. Do you??,0,0,0.9996359348297119
@tomikaskanes Coolie High. Another long work day. ,0,0,0.9800881743431091
says please don't try and call me on my mobile today as I've managed to seal it in another room while the decorator is here! clever me! ,0,1,0.9932575225830078
Oh no! I used my internal sig for an external e-mail  damn. #fb,0,0,0.9994685053825378
alright it's a Lost Marathon Time ,1,0,0.9819949269294739
@demongirly Finally got some sleep last night ,1,0,0.99608314037323
oh please let me have a Happy Tuesday tomorrow.... pretty please! I've been down in the dumps lately. ,0,1,0.9718286395072937
Such a busy day in work today. Got a delivery of 50 boxes compared to the usual 7 or 8 ,0,0,0.9274410605430603
I'm on the last letter for my a-z alphabet of world history. fyi: NOTHING starts with L. ,0,0,0.9991093277931213
@Joe_Nuttall  i tried listening to Sherlock Holmes stories but he didn't help with email either  had to turn him off and work in silence.,0,0,0.9988458156585693
"Good Morning Fav Tweeps, What a beautiful day here in Oregon, What kind of weather are you having? Are you ready to get started? ",1,1,0.9992820620536804
"Heading out to visit my mother, who is in bed with a broken foot. ",0,0,0.9403079152107239
"@Girlonatrain gosh, thanks ",1,1,0.9978870749473572
@WestHamProcess i think he'll be waiting for you to finish your birthday celebrations before calling ,1,0,0.9941043257713318
"My Mini9 arrived, however the 64gb SSD  from mydigitaldiscount is in limbo. Was backordered, now there's not even an estimated date ",0,0,0.9995813965797424
"@frauGeier83 - your to sweet  thank you  it could be me reading to much into things, not reading enough into it, or maybe I'm going nuts",1,0,0.9906151294708252
"@JaneLebak Yeah, it's a good way to take out some frustration, hitting that dough as much as you can  I helped my grandfather with baking",1,1,0.9985009431838989
"@danluvisiart God, I wanna see it! I can't until Sunday, though. FML ",0,1,0.9576169848442078
So hottttt! I feel like going for a swim but i cant. ,0,1,0.6169595718383789
everybody wish @Kate_Walsh_  good luck!  i am rooting for her for sure ,1,1,0.9995580315589905
Good Morning/Good Afternoon or Good Evening depending what time zone your in ,1,1,0.9985393285751343
at work looking forward to going home and sleeping in 7 hours ,0,1,0.9705538749694824
"@louiseisanelf Boo, I only get four. ",0,0,0.9944884777069092
I want a car ,0,1,0.9823940992355347
@RyzeesMommy so good to see you even if was for a little bit!    Love you- xoxoxo...,0,1,0.9997835755348206
@jaddes_green I'm sure I will when I finally make it onto a plane. Our flight was postponed.  Stupid mechanical problems.,0,0,0.9988815188407898
@blipfish Re: Current Jam. @foxvox you nerd ,1,0,0.9776575565338135
@big_onion my first  I never really needed a smartphone b4. I'm pretty excited!,1,1,0.9991866946220398
i really need to vomit ,0,0,0.9976812601089478
"Soooo, song of my night - beep  by bobby v.  I miss my mommy.  . But i will be w/ her in the a.m . Jimboy's was on hit tonight !",0,1,0.9975925087928772
@Clare16JB thnxx  i love it myself!!  lol oh its ok fakers can be soo annoyin sometimes! anyways how are u? where u from? bye xoxo,1,1,0.977571427822113
@Mahaleris Good Morning! Only our mutual followers saw that but there is a way to make it go to public time line &amp; it's annoying me. ,1,0,0.9994717240333557
"Awe, Mitch wants me to come to hazy grad ",1,1,0.9992170333862305
@gen_rox miss them yet?  http://mypict.me/2R43,1,0,0.9981472492218018
I really don't wanna leave Paige...anyone but Paige.  #thisfuckingsucks,0,0,0.9949512481689453
@murz13 that really sucks... ,0,0,0.9970840811729431
@stml Have you been overdoing the William Gibson novels? ,1,0,0.9858849048614502
@ocado didn't bring my sushi  Friday night is no longer sushi night   ,0,0,0.9968346953392029
"@racingleager I think they have missed GRID and Race Pro, a little bit more real games ",1,0,0.9981313347816467
"is going to burn, burn, burn at the gym! ",1,0,0.99196857213974
@CarrieAZ I'm baaaaaack. ,1,0,0.993713915348053
The switcher died in the middle of the service... That's always good when just a couple thousand people are watching ,0,1,0.9644797444343567
@katyperry I can only imagine... Have fun there!!!  xxx,1,1,0.9990621209144592
"@stuartsharpe Ah yes, I'd heard that before, very good ",1,1,0.9994503855705261
"Lunch over, Car Insurance Sorted, iPhone 3.0 not downloaded  Coffee drunk, half of Dollhouse watched and probably not watching any mo ...",0,0,0.9990094900131226
@yolandasfetsos I have awesomely fun friends! ,1,1,0.9998539686203003
Mtv movie awards ,1,1,0.9959959983825684
"I'm goin to my friend's B Day Party, probably won't be back on till near the end of the day. ",1,0,0.9986604452133179
"Whole yellow tail fish, creamy mac and cheese. PassionFish. Coffee gelato-had to say no but damn that was a good taste ",0,1,0.9970093369483948
getting jumped on by a golden retriever puppy...best alarm clock ever ,1,1,0.9981503486633301
im gonna do the dishes then go to sleep. ,0,0,0.9993316531181335
@ByrdsTheWord ANG!!! Hey girlie!!! Welcome to twitterville!!! ,1,1,0.9976074695587158
"@Gurlsgurl There's a word for that. Sleep apnea. It sucks, I know first hand. ",0,0,0.9982293248176575
"Just watched Gossip Girl, that episode was gr8! Can't wait for the next one (: But I have to wait like..A FREAKING WEEK!  Nooo..",0,0,0.9965341091156006
@mitchelmusso Im sad i cant go. it makes me sad ,0,0,0.9983899593353271
Late late late! Damn it! I wanted to get to Copenhagen! ,0,0,0.9843034744262695
@nico78 :-D I just wanted someone to join me and perhaps free tickets were the only way... ,0,0,0.9992151260375977
Getting to see the WordPress Showcase submission system #wcchicago - CollegeCrunch was added so long ago. before all this extra stuff. ,1,0,0.9898339509963989
"@heyitskesa: Omg! I never got your message so I didn't notice until I was looking back a ways! Sorry, that was a good idea though...lol ",1,0,0.9969043135643005
About to hit the sheets long shift today ,0,0,0.9912898540496826
"@merulapie how was it?  We ended up eating ice cream in Largs, and having a day away from all responsibilities ",1,0,0.9983672499656677
Took me a few minutes to figure out that it was thundering...not an earthquake ,1,0,0.5161842107772827
Hey @robluketic Bye Bye  was fun too   (robluketic live &gt; http://ustre.am/2w5v),1,1,0.9884689450263977
"Rain, rain go away, please come back another day!! ",0,0,0.9442006349563599
Updating my Multiply account. ,1,1,0.8366678953170776
"enjoyed an upside down Cookies 'N Cream ice cream cone...no worries, I am hitting the gym in an hour...  ",1,1,0.9871628880500793
my AIM is broke. this is so very sad ,0,0,0.9995552897453308
@mileycyrus I HATE WIKIPEDIA! SOMEONE PUT THAT YOU'RE GOING TO BE IN MEXICO CITY 12/01/10 AND I BELIEVE IT!  BUT THAT'S NOT TRUE...,0,0,0.9976826906204224
"Freinds, sorry about the twitter train thing. I didn't realize it wld send all those tweets with my account. ",0,0,0.9987824559211731
Working today again... ,0,1,0.9892047643661499
i've had to deal with the wrath of @laurenlonghorn ALLLLLLLLL damn day. but this isn't a complaint because obv i love it/will miss it! ,0,0,0.9550531506538391
SATURDAY -   tired ALL day in work. and the weather was lovely  http://tinyurl.com/lzomfg,0,1,0.9985332489013672
yup...problem solved.  Universe in balance again.  @dianewarhol ah ha. brunch. totally! i forgot about that meal!,1,0,0.9971672892570496
@sathyabhat's dp's of late indicate an impending strip-show  hes now in his banians!!! o_O,1,0,0.9856969118118286
ugh already finished with this Monday and it's only 9:15...gonna be a loooong day ,1,0,0.9965715408325195
@Leloz that he's a gentleman and that i need to go see a doctor ,1,1,0.8906711339950562
@alyssalovesm ... Am all good ,1,1,0.9973068237304688
Watched a really interesting show on tv about a house formed like a drop somewhere in the uk. Kind of cool ,1,1,0.9974491000175476
":L @AlysPM Well Shaun &amp; Andy are there, so #bradiewebb should be :L #bradiewebb #bradiewebb #bradiewebb #bradiewebb #bradiewebb  haha",1,0,0.7396242618560791
"nice day today, brill. But got work... ",0,1,0.9835806488990784
"@Faerieruth Good luck, but you may find their washing has a built-in homing streak ;)  glad to see Sylvarwolf is up and about again  ",1,1,0.9900879263877869
@imsoblazedrtnow sorrrry poohh beaaarrr ,0,0,0.9880993962287903
"@KnightRid Macs = 15% of the visitors  and growing, of course..",1,0,0.5601537227630615
Good Morning @mrntouch ,1,1,0.9993544220924377
@Darkestwizz YouTube wouldn't let me upload my video yesterday ,0,1,0.9576378464698792
i can't find my ipod  and i just had it an hour ago,0,0,0.9987404942512512
finally home..its late and im tired ,0,0,0.999238133430481
"@Sjj_KimDanielle oh I live in wildwood. On the bus now. Gotta go to ac, buy things then take another bus to absecon. ",0,0,0.9945513606071472
@_rachel163 Im roasting too :| finally some nice weather ,1,1,0.9971924424171448
wowowow. I haven't tweeted in a whilee. :/ I just had the funnest dayy. now he left. ,0,0,0.9898273944854736
ugh neck still hurts...can't afford a massage though ,0,0,0.998893678188324
missing the old days..... ,0,0,0.9996577501296997
@Michelle76 next show for me at the end of the month ,1,1,0.9565663933753967
"@nikkivjones thats okaay , you going on that history tripp ?  x",1,0,0.9833841323852539
I can't stand to watch this ,0,0,0.9644836187362671
ready for the weekend already! last one was great ,1,1,0.9995508790016174
Listening to Before The Storm By The Jonas Brothers (Feat Miley Cyrus) My favorite song!!!  I wish they could get back together!!!!,1,1,0.9969508647918701
@too_fancy say a little prayer for me ,1,1,0.9181399941444397
@selenagomez LMAO.... HAHAHAHA THATS TOO  FUNNY ,1,0,0.9992252588272095
"okay. now, you are what you tweet  http://tweetpsych.com/",1,1,0.9925310015678406
"@Blockpartypress OH jeez, so sorry to hear that!  Best wishes on his recovery, tho I know that is little comfort ",0,0,0.9994667172431946
@StorySeeker Hahaha! That is just too funny! ,1,0,0.9965879917144775
"sooo hung out with @jetlaggemini last nite, met some other great bands, got numbers, emails, FUN ",1,1,0.9984450936317444
@shellestafford Woo Hoo! There are quite a few of us meeting up for the dinner in LA. ,1,1,0.9940264225006104
you can always count on Yuvi ,1,1,0.9996451139450073
gonna knit a felted heart toy for mum for Mothers Day. she's so great (not really) she loves anything i give her  luv ya mummy,1,0,0.6214658617973328
"You are my apple and I want to take a bite, you may be hard on the outside, but you're oh-so-sweet inside ",1,1,0.9997783303260803
 Finally got what I wanted. Lets just hope I dont screw it up again,1,1,0.7873828411102295
@ginoboi what's with the letter &quot;t&quot; gino? i'll drop by later to claim my invites for the hoodie party this friday. ,1,1,0.7540723085403442
Yay! I just fixed my blog's CSS problem that messed up the design ,1,0,0.9995980858802795
Taco mac with carls ,1,1,0.9433807730674744
Glad the Lakers won!! ,1,1,0.9996538162231445
don't think i can get anything right today ,0,0,0.9996013045310974
How on earth do i have another cold ,0,0,0.9989008903503418
Jenson Button wins Turkish GP ... 6 wins out of 7 races so far ,1,1,0.9995119571685791
@Josh__Allen you're only 15 min from me! i'm in Kissimmee  ps- who's your brother? i may know him. lol,1,0,0.9818902015686035
Ummm intervention I'm an alcoholic and abuse drugs and I drink hand sanitizer cause I'm desperate to get drunk anthony I wanna cuddle you ,0,0,0.9959909319877625
just relaxed today...gonna work on my blog later i think... take care all.. cya's tomorrow ,1,1,0.999372661113739
"crappy day turned awesome at work, only to come home to discover that my chico dog is sick ",0,0,0.9884437918663025
@missjaded Same!  Thanks so much for having us over your studio last night ,1,1,0.9779500365257263
@shustonphotos oh and we went with the free shipping for our Father's Day Email Thanks for  your input!  ,1,1,0.99592125415802
"@kyndoll you're going to see JB? aww, lucky  I want to go, but I'm broke and there's no way my mom would let me go after paying so much",0,0,0.9127330183982849
"Hey Twitters, more disappointment for the FedEx Racing team. ",0,0,0.998916745185852
@dolphinholmeval I expect we could both rant away 4 hours on this subject. Let's say we agree &amp; leave it at that  Bleedin waste of money!,1,0,0.9997223019599915
annd I thought star trek was pretty good ,1,1,0.9997357726097107
@JunkFoodTees i looked through a youth magazine and there were some tees from you!! i think it was superman  (via @dannybanany) - Awesome!,1,1,0.9539148807525635
"haha, my dad is planning my grandma's birthday dinner with my cousin. I feel like I haven't seen mi familia in a long time! ",0,0,0.9963892698287964
"at this second, I hate school. It's taking over my life. No dreaming about Eddie Redmayne for me ",0,0,0.7756099104881287
@spazmo not yet- i'm still in California..but I should be in NY by the 20th for a week or so!  Hope you're well!!,1,1,0.9995181560516357
Spending the morning watching Disney Classics ,1,1,0.9973785877227783
Im having weight issues  im upset and scared. [AyshiakiAyana],0,0,0.9845549464225769
So ready to go back to work!! What a weekend ,1,1,0.9948169589042664
profile pic working ,1,1,0.9923087358474731
one more exam (( spanish )). fuck yeah ! ,1,0,0.9761289358139038
@_lakergurl i added you too.. you should so buy my album on iTunes ,1,1,0.9824401140213013
"shoot, its almost time to go back to work ",0,0,0.9967193007469177
I want to kick it to kelowa so bad right now ,0,0,0.999687671661377
hating overtime. ,0,0,0.9996418952941895
"needs closer friends; closer in both ways, geographically and mentally. ",0,0,0.9698833227157593
Returning from Special Assignment. No cell for a week sucked alot ,0,0,0.9965280890464783
My hairr looks so good ,1,1,0.9998703002929688
sorta sad that i cant really stay up late with @ashleepham anymore because some stuff fixed my sleep cycle. ,0,0,0.9995898604393005
@johnmcginn Your welcome...sounds do-able ,1,1,0.9820294976234436
"@kaijuisme I watched it, but I didn't get to tweet at all.  I put ur guy Philip in my bottom three.   #sytycd",0,0,0.9946507811546326
"Just deleted my first blog, I didn't get around to posting anything and don't want unfinished material hangin' around on the web. ",0,0,0.9992744326591492
@fanoftypography No problem ,1,1,0.9905956983566284
OMG  the saddest thing just happened! so most people might think its realy wierd but i think its soooooo sweet! anyone that knows me.....,0,1,0.7276004552841187
"@YoungQ Can't wait to see it, 3 days...3 shows...it's gona be a KICK A$$ weekend!! ",1,0,0.7445662617683411
@xxparanoid How did ya know? ,1,0,0.9936822652816772
@Jayda_B ...and Xander still havent been invited ,0,0,0.9939762353897095
@allisonmcfee whooo? ,1,0,0.9923404455184937
@Jay2theDee D: I didn't see that tweet then!!  And I'm going to visit a friend and go to a Youtube gathering. Excited!! ,0,1,0.991747260093689
@littlecathvamp CATH KEMBARAN KUUU ,1,0,0.9762247800827026
I love dancing with my family its totally awesme !.  I love my cousin angel ,1,1,0.999860405921936
I'm gunna watch The Hangover today ,1,1,0.9632698893547058
@loveandgluttony Thanks. Only two cosmos &amp; one glass of wine. Home now. ,1,1,0.9982543587684631
roommate time with @sambushed ,1,0,0.9668030738830566
Hmm spent hours with emma yesterday and a couple with Sarah today so why do I feel like I haven't seen them in ages ,0,0,0.9981599450111389
I kinda like the new keri hilson song. Wow im watchin 106 and park. Man this would be so much with AJ and Free  back to my old school &lt;/3,0,1,0.9974265694618225
"@hiimkevin whatevs, you're all emo with your  faces",0,1,0.9800900220870972
Linda is in pain today. ,0,0,0.9871856570243835
I'm ready to chill and watch the movie awards tonight. I need a pick me up- but we have no coffee. ,0,0,0.9981285929679871
"@Dansharon - chilling here, have to get back to chores ",0,0,0.9953212141990662
"@mileycyrus my 5yr old dhtr loved your movie, went to see it today, you are a great role model,keep up the good wrk. ",1,1,0.9997854828834534
@PriJain that is just too sad and horrible... ,0,0,0.9997690320014954
Would very much prefer to be back in Crete. Back to work tomorrow ,0,0,0.935503363609314
Woo hoo new call of duty content coming out ,1,1,0.9692092537879944
Visit me at work please  kinda bored...no that was a lie. I am REALLY bored. ,0,0,0.999677300453186
Hiding in the blankets with hot food. god its freezing.. ,0,0,0.9784829616546631
"im soooo bored right now.,.,.,!! ",0,0,0.9997760653495789
junko and kyousuke.. i like 'em a lot.. a whole lot.. ,1,1,0.9990637898445129
"just can't wait for monday, why do I have to work all day ",0,0,0.9877818822860718
Head hurts today but still pumped about VBS this week! We r having so much fun! Working with kids is great. I just miss my baby and hubby ,0,1,0.9981253743171692
Just woke up. Fridays are amazing ,1,1,0.9998699426651001
Midnight is not a good time to start doing chemistry homework... not to mention study for a test tomorrow. ,0,0,0.9997323155403137
the thunder is starting to roll on in....wish i was home ,0,0,0.967602550983429
I think my camera just died  Damn it!,0,0,0.999466598033905
"@naomiarnebark no baby, buy a hip flask and a bottle of absinth instead ",1,0,0.9968796968460083
Microwaves are too expensive... Got a crockpot ,1,0,0.9995009899139404
watching..kim possible  LOL!!!,1,1,0.9949789643287659
@ReallyShecky sweet dreams Shecky!  *hugs*,1,1,0.9993771910667419
http://twitpic.com/6dm39 - Vanessa Hudgenes at the mtv awards just a few moments ago as always looks gorgeous ,1,1,0.9983165264129639
a few finished pics of my shoot today with Michael Bell ,1,0,0.95545494556427
Closing party for my church is tonight...  this is the 2nd Catholic Church that I've gone to in the past 4 years to close....  ,0,1,0.9601798057556152
is going to take 3 babies out to the park tonight. let's have last photo shoot / guitar / singing night. ,1,1,0.5651668906211853
melbbourne for netty again- wish me luck  get to see the jenmiester lol!,1,1,0.9931602478027344
"@thomasfiss haha, you are going there? Or.. you mean watching? lol ",1,0,0.932594358921051
"well i just got done getting readdyy, now i'm gonna go eat some breakfast. with bridgette tonight! &lt;3 text me pleasee ",1,1,0.9782963991165161
whoa chills Scrappy from Dolla's former lil rap crew wearing the bloody shirt he had on that day http://bit.ly/LoeJG  calls him his brotha,0,0,0.9647471904754639
"is exhausted, ew for my double tomorrow. come visit me at z! ill be there ALLLL day ",1,0,0.9967595934867859
Up an idk y ,0,0,0.978107750415802
Last night was love all the way  should do it again soon =P probably will continue tonight actually - 'cos again I'm home alone ,1,1,0.9856383204460144
hi ya guys i'm soooo glad we only have 1and a 1/2 more days of skl left ,1,0,0.9928498268127441
Owen's having a rough morning ,0,0,0.9929013848304749
Not feeling well today...I've been having stomach pains a lot lately...might have to swallow the pill and actually go see a doctor. ,0,0,0.9989892840385437
UBER Bummed...Jose show cancelled ,0,0,0.9995618462562561
Fast Food For Lunch! ,0,1,0.998807430267334
Watching a drobo pro webex. Cool ,1,1,0.9846701622009277
@MelBell95  who un-followed you bb?,0,0,0.9982439279556274
@Linda_045 Overcast.  But still warm. I'm at 2nd Street... lots of people out. It's fun.,0,1,0.999863862991333
@mollyawatson  Being perfectly warm walking to work this morning in a dress put a HUGE smile on my face.  Huzzah!  Good luck melting. ,1,1,0.9997991919517517
"About to head out to what I hear is the roughest redneck bar in town to host karaoke for the night, wish me luck ",0,1,0.6587474346160889
@i_am_a_zebra Ohhh wow. That is horrible. xD she has to go to Amsterdam!  LOL,1,0,0.9969377517700195
@Nikkers lol cute...enjoy the movie! I did! ,1,1,0.9998212456703186
Todays match was pathetic. We need 3 runs / 9 overs &amp; I got out LBW (last wk). I brought the team close to victory but failed 2 finish it ,0,0,0.9987916350364685
@lorannah are you narrating your life in your head again ,1,1,0.9875730872154236
@semispaniard without a doubt. I have already mentioned that to several people. Whenever you make your way over here we will get at it. ,1,1,0.9742329120635986
party thing tonight ,1,1,0.9961339235305786
#blackout Chaos. Hell yes  How much joy can 17 dollars buy? Apparently 30+ glowsticks worth.,1,0,0.832193911075592
And on a totally different note : mijn neus is ah vervellen ,0,1,0.9853795170783997
"@ChrisUC  basically, i wanna broadcast but not really is the blog equivalent to im horny but im not gonna have sex w/ you. ",0,0,0.9969345331192017
@MelRy217 how was your vacation?! ,1,0,0.9891237020492554
"Good morning! &lt;33333 @Melani54 No, I didn't, Yahoo Answers didn't even know ",0,0,0.9947131276130676
Good Morning Twits  Mommy Laurie @boomkack is leaving us this morning  gonna miss her but holdin it down while she's gone :-D,0,0,0.8785514831542969
@haubert Vocï¿½ subiu o vï¿½deo no youtube? Qual o link? ,1,0,0.9939277172088623
@carocat : Oh and paid or unpaid.. viruses will make heaven hell unless the user guards itself! ,1,0,0.9995259046554565
"has been having some Seamus fun this morning, with cake and icing! ",1,1,0.999457061290741
@zennette sounds good  we shall do that then,1,1,0.9995679259300232
Ah. i love Sundays.  l0l text me.    ~iloveGod.~,1,1,0.9958835244178772
@plainbananas Italian ice cream? Ohhhh.... want that with my cake! ,1,0,0.5464979410171509
The right to bare arms. hahaha ,1,1,0.9942353367805481
"@cloverdash I'm sorry about Freddie, love  &lt;3 Hope you're ok!",0,1,0.9886809587478638
"@anugeni well, glad to have you with me here too! ",1,1,0.9995718598365784
@Kourdy hahaha... i'm going to work another shift just like it again tonight... it's only for the money ,1,1,0.9274871945381165
"@johnconn I won't go back there tomorrow, but I will return ",1,1,0.9972142577171326
@Rangerita Right?! I feel like he went from way hot to kinda creepy in the course of one hour. ,0,0,0.9922131896018982
Was cutting the greens when I accidentally cut my left index finger. ,0,0,0.9975940585136414
I whip up a mean batch of banana pancakes. ,1,0,0.9930511713027954
@nitinsgr has to be the world coz it has nuthin to do with da net n im using da lappy which is fast!! or maybe its just me ,0,0,0.9843660593032837
I think i'm gonna become a nun! There outfits aren't to bad!  lol,1,1,0.9973234534263611
working sucks  but i need the money for a beagle lol love you jason,0,0,0.9849896430969238
i don't like the serial version of #seetaaurgeeta ! it's destroying the FILM's IMAGE!  #bollywood #fb,1,0,0.9998000264167786
I am writing a story                I love writing &lt;3,1,1,0.999607503414154
"@TerrenceJ106 damn, you're havin rough day but on the bright side, you're alive and able. you gotta be thankful for that at least ",1,1,0.9997816681861877
include me in your #followfriday ,1,0,0.9229528903961182
Wow... I've givin up on alot of people.  Fuck...sorry. I need...erm...yea. Figure it out.,0,0,0.9811024069786072
#BB10 News Flash - bad subway crash in Washington DC   http://bit.ly/sFUdF,0,0,0.999771773815155
@x17online thx for the live stream ,1,0,0.970892608165741
"had a &quot;follower&quot; get suspended.  Thanks for the weirdos, Bob ",1,1,0.6997093558311462
Damn Twitter is dead. lol No early birds? Wake up dahls! There's alot to do today! ,1,0,0.998685896396637
Back to work ,0,1,0.991205632686615
im so tired but i really dont want to go to bed coz tomorro night i have to go back to school &amp; i dont think i go on leave till holidays ,0,0,0.9954180717468262
is at youssef towers ,1,1,0.9933891296386719
"I've never spent a night alone in this apartment, now I have to spend three ",0,1,0.9519942998886108
i'm going to kill my dog she just ate my flip flops so now i have to go buy a new pair ,0,0,0.9991242289543152
capeeeeeeeeeee ,0,0,0.9694122076034546
http://www.facebook.com/home.php#/video/video.php?v=89928823259&amp;ref=nf #iranelection  warning: this is not for the faint of heart ,0,0,0.9913179874420166
@JeunesseB Hoooooii Mam Happy Birthday!!  Love You!,1,1,0.9997828602790833
@cageyjames We will b soon  hah,1,0,0.9468602538108826
rb@threebears  w/thanks ? http://blip.fm/~5eop0,1,0,0.6192553639411926
disneyland tomorooo!!!! so excited ,1,1,0.9990701079368591
@erinkillsmile no i couldn't find any. ,0,0,0.9983502626419067
"finally things are starting to look up for RawInterviews, ",1,1,0.9927460551261902
I'm going to miss Janers so much ,0,1,0.9971402883529663
"P.S. Good morning, you beautiful tweeties, you   It's totes gorgeous outside. Let the sunshine in! xoxo",1,1,0.9998261332511902
off to bed to red for a while. i'm reading The Adoration Of Jenna Fox by Mary E Pearson.  sounds good. recommendation. tweet dreams! ,1,1,0.9995735287666321
Friday nights are so boring when the boyfriend is working late and then I have to work at 7:30 on Saturday mornings ,0,0,0.9994031190872192
i just ate a huge salad from trader joes.  im still hungry.  salads dont fill you up ,0,0,0.9306738376617432
LOL copying my pics 2 the laptop i have 854 gonna b a while ,1,0,0.9960035681724548
"@princessaaa cuz the address on my license is my old house, not my gmas And Im actually lucky cuz i got reallyyy good hookups at the DMV ",1,1,0.9967135190963745
"@LotteeDottee, we likes to party. We don't cause trouble and we don't bother nobody... ",1,0,0.6822553277015686
homework ,0,1,0.9732837677001953
I'm kinda glad Susan Boyle left the stage before she revealed any more leg ,0,0,0.9982330799102783
